Wd,Wn,We,Wout,N,DC Gain,Freq Corte,SR
6.5999999999999995e-06,6.799999999999999e-06,4.2e-06,1.6e-06,9,31.498219007493088,194984.459975802,6468951.5
8.4e-06,3.3999999999999996e-06,6e-06,9.6e-06,14,2704.9912515676533,2630.267991895363,12601564.0
4.6e-06,9.6e-06,9.6e-06,3e-06,13,743.0904532952885,8317.637711026638,14498328.0
8.599999999999999e-06,6e-07,9.6e-06,2.5999999999999997e-06,5,126.90384321957585,33113.11214825878,5071013.0
3.3999999999999996e-06,1e-06,4.8e-06,6.5999999999999995e-06,19,646.1172171433282,5754.399373371521,6826081.5
8.599999999999999e-06,1.8e-06,9.4e-06,7e-06,10,2081.122632134849,3235.9365692962583,10071044.0
7.2e-06,2.8e-06,2e-06,2.5999999999999997e-06,15,0.6141487619583982,3467368.504525256,4063576.2
7.3999999999999995e-06,5.7999999999999995e-06,3.2e-06,6.2e-06,5,0.6442762451789935,3630780.5477009495,5015805.0
4.8e-06,2e-06,7.8e-06,1.8e-06,9,38.02573122990085,158489.31924610934,5997958.0
2.8e-06,6.5999999999999995e-06,6.4e-06,4.6e-06,10,1357.0012367127674,3467.36850452529,12016020.0
1.4e-06,7e-06,8.8e-06,4.8e-06,3,1382.2809744292235,2398.832919019474,8781298.0
8.599999999999999e-06,5.6e-06,6.4e-06,1.4e-06,6,47.13002124150097,151356.12484361892,7201430.5
4.9999999999999996e-06,4.2e-06,2.8e-06,9.2e-06,6,0.26236495164977897,19498445.99758007,2656201.0
3.8e-06,2e-07,7.2e-06,8e-06,14,283.08706523103945,7585.775750291772,2896365.8
7.3999999999999995e-06,3.3999999999999996e-06,1.6e-06,3e-06,2,6.839298486701644,724435.9600749789,9046866.0
5.4e-06,4e-06,4.9999999999999996e-06,3.2e-06,19,913.6206813016256,6309.573444801879,12556436.0
6e-06,7.6e-06,3e-06,7.8e-06,19,0.08509611972962225,74131024.13009019,1904337.0
6.799999999999999e-06,3.3999999999999996e-06,5.7999999999999995e-06,5.199999999999999e-06,6,1760.5495610009473,3801.8939632055826,11592416.0
1.6e-06,7.3999999999999995e-06,6.4e-06,7.3999999999999995e-06,16,1856.975352665436,1862.0871366628553,10673730.0
7e-06,1.6e-06,6.799999999999999e-06,8.2e-06,16,2084.4546341810346,2818.3829312644334,9484980.0
8e-06,6.5999999999999995e-06,4e-07,7e-06,16,0.0892676593512223,74131024.13009019,5123488.5
7.8e-06,5.4e-06,9.6e-06,3.2e-06,3,1049.084889503528,7079.457843841318,9878257.0
4.9999999999999996e-06,8.599999999999999e-06,6e-07,9e-06,15,0.07157324283360769,93325430.07969713,2028640.9
5.6e-06,8.2e-06,6.4e-06,3.2e-06,19,868.4624488397848,7413.102413009111,15369499.0
2e-06,8.8e-06,1.8e-06,9.6e-06,6,0.20484840402050425,28840315.031265486,364190.47
8e-06,8.2e-06,6e-06,9e-06,7,2344.0813608973535,3162.277660168356,14563682.0
1e-06,9.8e-06,4e-06,8.599999999999999e-06,11,1426.259823571979,1659.5869074375498,8748234.0
8.8e-06,3e-06,3.8e-06,1.8e-06,17,22.19417134808088,245470.89156849973,8649491.0
7.8e-06,3.2e-06,8.599999999999999e-06,3e-06,7,906.2369779909752,7762.47116628685,10928846.0
6.2e-06,8.4e-06,8e-06,6.5999999999999995e-06,18,1950.7715483885459,3548.1338923357275,15847185.0
7.6e-06,7.3999999999999995e-06,3e-06,1.8e-06,15,3.6835880160234913,588843.6553555802,3705384.5
6e-07,2.5999999999999997e-06,4.2e-06,4.4e-06,7,1205.0169440220395,1380.384264602876,4835534.0
8e-06,2.2e-06,2.2e-06,8.4e-06,12,0.12396994240773083,51286138.39913543,5110782.0
4e-06,9.2e-06,7.2e-06,9.8e-06,17,2377.657348753678,2398.832919019474,15042629.0
7.2e-06,5.4e-06,7e-06,4.9999999999999996e-06,14,1653.8684400211362,4365.158322401625,14068978.0
5.7999999999999995e-06,8e-07,2.8e-06,4.8e-06,3,295.80154185049855,10232.929922807454,7617538.5
6e-07,6.5999999999999995e-06,1.6e-06,2.4e-06,2,18.270671067622036,177827.94100389,777201.8
1.8e-06,3e-06,6e-06,6.2e-06,5,1867.1172986589854,1862.0871366628553,8366155.5
4.4e-06,4e-06,6e-06,2.8e-06,2,767.4214397391419,7413.102413009111,6444491.5
9.2e-06,6.4e-06,8.8e-06,8e-06,5,2410.209506635266,3388.441561392,13660682.0
8.8e-06,2.2e-06,7.6e-06,1.2e-06,14,9.12181696327479,758577.575029172,5468611.0
4e-07,3.6e-06,5.7999999999999995e-06,9.8e-06,10,2292.3723566235326,562.3413251903462,4064746.2
7.2e-06,8e-06,3.6e-06,6.5999999999999995e-06,10,0.2770263977511166,9332543.007969735,3577166.8
8e-07,4.6e-06,9e-06,7.6e-06,6,2025.5743266431218,1071.5193052376003,6455404.5
7.8e-06,7e-06,6e-06,4e-06,1,1393.7923343488567,5248.0746024976825,7465358.0
4.6e-06,4e-07,6.5999999999999995e-06,5.7999999999999995e-06,15,232.36159183923897,12589.25411794156,4204450.5
1.4e-06,8e-06,7e-06,3.2e-06,9,741.4235999524174,4365.158322401625,9483196.0
9e-06,6e-07,8.4e-06,3.3999999999999996e-06,2,194.28482744514673,23442.288153199,5171142.0
4e-06,2e-07,1.6e-06,4e-07,9,3.732217138763705,1513561.248436184,5814241.5
1.2e-06,2e-07,5.7999999999999995e-06,7.2e-06,15,257.4115317476352,5011.872336272681,2293189.2
8.4e-06,2e-06,8.599999999999999e-06,4e-07,15,0.9703662285121508,5011872.336272632,4643812.5
8.4e-06,3.8e-06,4.6e-06,3.3999999999999996e-06,1,1022.1383284520698,6025.595860743527,9756794.0
3.8e-06,5.199999999999999e-06,6.2e-06,9.4e-06,3,2490.751828093741,2187.761623949538,11657228.0
2.4e-06,3.2e-06,4.8e-06,8e-06,5,2167.451349529693,1819.7008586099716,9408430.0
7.3999999999999995e-06,6.2e-06,7.2e-06,3.3999999999999996e-06,19,1042.7162685221379,6918.309709189306,14955903.0
9.2e-06,2e-07,9e-06,8.599999999999999e-06,11,296.7168261512864,9549.925860214278,3267565.5
2.2e-06,1.6e-06,4e-07,1e-06,8,7.431438578005356,512861.3839913573,2072972.2
4.2e-06,9.6e-06,7.2e-06,4.9999999999999996e-06,19,1462.266922760204,3981.0717055349414,15441569.0
2.5999999999999997e-06,3e-06,5.199999999999999e-06,3.8e-06,12,1157.4016847831012,3548.1338923357275,9479736.0
7.2e-06,7.3999999999999995e-06,1.6e-06,4.6e-06,12,0.23695009286469798,21877616.239495095,3652081.2
4.9999999999999996e-06,3e-06,4e-06,8e-07,19,1.5229683948621393,3162277.6601683246,3774975.5
2e-07,6.4e-06,1.2e-06,4e-06,5,1.8451595355688024,309029.5432513548,881942.7
5.6e-06,2.4e-06,5.4e-06,6e-06,12,1922.5407421133311,3019.951720401994,10531815.0
5.199999999999999e-06,4.9999999999999996e-06,7.8e-06,9.6e-06,15,2649.844586342192,2344.228815319906,13285157.0
7.6e-06,4.2e-06,9e-06,5.4e-06,19,1840.5675288072096,3890.451449942776,13584578.0
2e-07,2.8e-06,6.2e-06,7.3999999999999995e-06,11,1622.5979137434958,512.8613839913622,3094984.8
7.3999999999999995e-06,4.8e-06,9e-06,5.7999999999999995e-06,12,1932.5031863809697,3801.8939632055826,13496013.0
2e-06,3.2e-06,7.3999999999999995e-06,1e-06,3,94.1672720198042,64565.42290346484,1807275.6
6e-07,8e-06,6.799999999999999e-06,1.4e-06,6,46.282224399105424,69183.09709189288,2209243.0
8e-06,8.4e-06,6e-07,4.4e-06,16,0.164220073543194,36307805.4770094,4381684.0
8.2e-06,5.6e-06,8.599999999999999e-06,8.8e-06,2,2639.465374182986,2951.209226666364,12610805.0
8.599999999999999e-06,3.8e-06,8.599999999999999e-06,5.6e-06,5,1948.7159810298554,3890.451449942776,12098520.0
5.7999999999999995e-06,5.199999999999999e-06,9.2e-06,1.2e-06,18,18.173191776111153,371535.22909716726,2899209.8
4.4e-06,7.2e-06,8e-07,6e-06,6,0.33803205769301625,14791083.881681785,2616538.5
1e-06,2e-06,3.6e-06,6.5999999999999995e-06,2,1731.4179527985214,1318.256738556399,5826379.5
1.2e-06,6.799999999999999e-06,7.8e-06,7.8e-06,5,1983.5293293767415,1513.5612484361984,8615644.0
6e-07,4.9999999999999996e-06,2.2e-06,9.4e-06,15,271.30480939846984,1905.4607179632346,5587962.5
7.6e-06,8e-07,1.8e-06,6.799999999999999e-06,12,0.1754567577268684,33113112.148258444,5251808.5
8.599999999999999e-06,7.3999999999999995e-06,6.799999999999999e-06,9e-06,19,2444.890115751888,3090.2954325135674,16010877.0
4.8e-06,7.6e-06,3.2e-06,3.8e-06,17,0.3211614026725511,3801893.963205545,1397771.8
4.6e-06,3.6e-06,3.8e-06,3.3999999999999996e-06,1,385.33780959409023,7943.282347242746,5107886.5
7.3999999999999995e-06,9.4e-06,6.799999999999999e-06,4e-06,14,1228.6432782323789,6025.595860743527,15798399.0
8.599999999999999e-06,6e-06,7.6e-06,8e-07,11,23.38542160552155,295120.92266663455,5144484.5
9.6e-06,3.8e-06,7.6e-06,9.4e-06,2,2836.196340174513,2754.2287033381467,12092234.0
6e-07,9.4e-06,8.2e-06,2.4e-06,2,465.10391349333753,4677.3514128719435,4014212.2
4.8e-06,1.6e-06,7.3999999999999995e-06,2.8e-06,5,636.9545916676303,8128.305161640922,7617518.0
6.799999999999999e-06,6.2e-06,7e-06,4.8e-06,5,1582.2590809392707,4466.835921509595,12918402.0
4e-07,8.8e-06,7.6e-06,7.8e-06,8,1754.0355975628163,794.3282347242772,4550241.0
5.7999999999999995e-06,5.7999999999999995e-06,1.8e-06,4.9999999999999996e-06,11,0.2429769259811224,20892961.308539983,2964962.8
2e-06,9e-06,2e-06,7.3999999999999995e-06,1,3.8853823011229633,1096478.1961431676,835931.2
4.4e-06,3.6e-06,6e-06,6.2e-06,12,1957.8404195477137,2818.3829312644334,11502372.0
2.5999999999999997e-06,6e-07,8.8e-06,7e-06,5,308.41302968336976,9120.10839355902,5038527.0
5.6e-06,3.8e-06,2.5999999999999997e-06,5.199999999999999e-06,13,0.2280722944072532,19952623.149688404,2552505.8
9.8e-06,8.599999999999999e-06,1e-06,2e-06,9,1.393133351826721,2951209.226666335,6846136.5
5.199999999999999e-06,4.2e-06,7.3999999999999995e-06,7.8e-06,18,2349.3910225198906,2570.3957827688455,12823711.0
2.5999999999999997e-06,2.2e-06,8.8e-06,6e-07,5,30.161345690156498,213796.2089502204,1422828.8
2.2e-06,2e-06,2.4e-06,2.8e-06,1,75.2410887769116,60255.95860743512,3629610.2
9.6e-06,7.8e-06,1.6e-06,1.2e-06,17,5.850746739892784,562341.3251903408,2820117.8
1.8e-06,9.8e-06,4.4e-06,6.2e-06,18,1298.181657456329,2454.7089156850134,12098424.0
3e-06,6e-06,5.6e-06,2.2e-06,19,123.25831832469417,38018.93963205573,11433500.0
5.7999999999999995e-06,4e-07,9e-06,1.2e-06,16,2.705687866182321,1698243.652461717,2694480.2
6.4e-06,2e-06,6.5999999999999995e-06,3.6e-06,11,1144.2072424067758,5248.0746024976825,9813784.0
8.2e-06,9.8e-06,5.199999999999999e-06,9.2e-06,11,2107.993730357994,3235.9365692962583,15831490.0
5.6e-06,4.2e-06,8.4e-06,1.6e-06,12,29.001002754260394,234422.8815319891,6502815.5
3.2e-06,4e-06,7.8e-06,7.3999999999999995e-06,11,2214.9590879681323,2187.761623949538,11029578.0
5.7999999999999995e-06,7e-06,7.3999999999999995e-06,9.4e-06,18,2502.1379294249846,2630.267991895363,15051988.0
6e-06,1.8e-06,4e-07,3e-06,11,0.45941971565735035,7585775.750291697,6883681.5
3.3999999999999996e-06,3.2e-06,4e-06,9.4e-06,12,1854.6841221895327,1995.2623149688663,10525874.0
1.2e-06,7.8e-06,2.8e-06,9.8e-06,5,110.82080280663368,3090.2954325135674,8887841.0
2.2e-06,5.7999999999999995e-06,4.4e-06,4.4e-06,5,1167.5271161381884,3162.277660168356,10270747.0
5.199999999999999e-06,8e-06,9.2e-06,7.6e-06,16,2167.9680934325315,2951.209226666364,15137454.0
2e-07,4.9999999999999996e-06,8.8e-06,6e-07,5,64.7017692706833,58884.36553555826,300822.1
3.8e-06,8e-07,4.8e-06,6.5999999999999995e-06,3,419.8200487960019,8912.509381337379,6254604.0
6.799999999999999e-06,1.8e-06,8.2e-06,4e-07,1,267.7159720789849,25118.86431509556,4168830.5
3.8e-06,2e-07,7e-06,1.8e-06,14,86.65386314406365,21877.61623949532,2387066.0
7.3999999999999995e-06,7.6e-06,6.799999999999999e-06,6.2e-06,19,1883.696927646756,3890.451449942776,15905493.0
6.5999999999999995e-06,3.6e-06,5.199999999999999e-06,7.2e-06,19,2154.6619306161447,2951.209226666364,12728792.0
6.2e-06,2.5999999999999997e-06,8e-06,8.2e-06,10,2517.241735722594,2511.8864315095625,10926664.0
2.2e-06,5.6e-06,3.2e-06,1.2e-06,15,21.228614776242104,245470.89156849973,2389870.0
7e-06,3.3999999999999996e-06,4.6e-06,9.6e-06,19,2266.5252243421323,2511.8864315095625,12552821.0
8e-07,9.2e-06,5.199999999999999e-06,5.7999999999999995e-06,9,1366.3823031683855,1659.5869074375498,7400242.0
2e-07,4.4e-06,1.2e-06,6e-06,2,3.8063472152301396,204173.79446695026,1160058.0
5.6e-06,6.2e-06,2e-06,6.2e-06,7,0.31253488690610803,15488166.18912451,3074404.0
3.8e-06,5.199999999999999e-06,8.8e-06,1.4e-06,4,68.01542069530014,95499.25860214246,3057860.0
2.8e-06,5.4e-06,8e-07,8.2e-06,13,0.09546166174785718,69183097.0918922,888645.6
2.4e-06,9.8e-06,1.4e-06,2.4e-06,2,8.504984188374292,616595.0018614728,1002029.5
6e-07,4.6e-06,7e-06,8.599999999999999e-06,13,2117.6370011397103,831.7637711026664,5478178.5
9.2e-06,9e-06,7.8e-06,1.4e-06,8,35.85776408243625,204173.79446695026,5592836.5
8.4e-06,6.5999999999999995e-06,8.2e-06,6.2e-06,4,1996.5987237108857,3890.451449942776,13273285.0
5.4e-06,8.2e-06,6.2e-06,2.4e-06,12,266.2252059839902,23988.329190194676,13130657.0
7e-06,5.6e-06,8.2e-06,9.6e-06,18,2673.206679473211,2630.267991895363,14535441.0
2e-07,4.2e-06,6e-06,1.6e-06,9,45.62464679389589,30199.517204019863,2063590.5
2.2e-06,6.799999999999999e-06,9.4e-06,2.4e-06,7,330.005766860224,12882.495516931225,9321653.0
5.7999999999999995e-06,6.5999999999999995e-06,9.2e-06,3.3999999999999996e-06,13,1028.0350936828183,6456.5422903465005,13992428.0
6.4e-06,6.799999999999999e-06,9.8e-06,4e-07,5,65.49397254845178,102329.2992280742,3560135.8
2.5999999999999997e-06,7e-06,1.4e-06,4.9999999999999996e-06,12,0.21010780879478066,25703957.82768813,605163.6
7e-06,3.2e-06,1.8e-06,1.2e-06,18,9.150243574536185,301995.1720401975,2057697.4
7.2e-06,1e-06,1.8e-06,2e-06,7,5.879085998396358,467735.14128719136,6727412.5
8.599999999999999e-06,5.7999999999999995e-06,2.8e-06,6.4e-06,18,0.113135648549136,54954087.38576132,3655925.0
4.9999999999999996e-06,5.6e-06,9.4e-06,7.2e-06,15,2185.8601565963104,2884.031503126585,13644236.0
2e-06,2.4e-06,1.4e-06,1.2e-06,5,20.31739293076691,208929.61308540122,1306366.0
8.8e-06,7.3999999999999995e-06,4e-07,4e-06,3,1.4707655137027655,3311311.2148258532,9968905.0
9.4e-06,7.6e-06,6.799999999999999e-06,4.4e-06,17,1424.5777477610816,5623.413251903444,15929885.0
4e-06,7.6e-06,6.5999999999999995e-06,2.2e-06,17,116.11499920664838,47863.00923226332,12557186.0
9.6e-06,5.4e-06,6e-07,6.5999999999999995e-06,2,1.1796929481272527,4073802.778041055,12225336.0
4.2e-06,2e-07,3e-06,4e-06,14,182.64898754840556,11481.536214968728,3523461.8
3.6e-06,6.5999999999999995e-06,1.4e-06,8e-07,11,19.1438635317952,234422.8815319891,1663033.8
6.799999999999999e-06,8e-07,2.4e-06,3.2e-06,4,17.62092545640878,46773.51412871932,7485636.0
8.4e-06,1.2e-06,3.2e-06,4.8e-06,3,635.5024891741701,4073.8027780410953,10790125.0
5.199999999999999e-06,3.6e-06,8e-07,3.2e-06,11,0.432220241083438,8317637.711026555,4168465.8
8e-07,4e-06,9.4e-06,4.9999999999999996e-06,17,1424.3794287559554,1479.108388168198,6361872.5
5.6e-06,6e-07,8.599999999999999e-06,6.4e-06,8,296.9407376560576,13182.567385563954,5734984.0
8e-07,5.199999999999999e-06,4.6e-06,1.8e-06,12,46.13358844643785,54954.08738576186,5240345.5
2.4e-06,8.8e-06,9.4e-06,9e-06,5,2264.3308913101882,1995.2623149688663,11880715.0
8.599999999999999e-06,1e-06,8e-06,7.6e-06,18,738.156435765123,7413.102413009111,7939637.0
6.5999999999999995e-06,6.4e-06,7.3999999999999995e-06,3.6e-06,13,1127.2264389949034,6165.95001861477,14197690.0
1.2e-06,4.9999999999999996e-06,4.6e-06,9.4e-06,2,2139.765849011396,1318.256738556399,7954643.0
7.2e-06,6.2e-06,6.4e-06,2e-06,12,46.91408176612568,151356.12484361892,10845638.0
9.8e-06,1.8e-06,6.799999999999999e-06,3.2e-06,11,935.6991400163419,7413.102413009111,9863495.0
3e-06,8.2e-06,7.3999999999999995e-06,2.8e-06,14,582.2069181756889,8511.380382023692,12874643.0
3.3999999999999996e-06,1e-06,1e-06,2.5999999999999997e-06,13,0.6240618137262345,3019951.720401964,2314765.5
7e-06,2.8e-06,9e-06,7.3999999999999995e-06,6,2394.79973241295,2818.3829312644334,11124983.0
5.4e-06,8.8e-06,8.2e-06,4.8e-06,1,1639.5884931143255,4073.8027780410953,8054192.0
6e-06,9e-06,6.799999999999999e-06,5.6e-06,5,1695.3852946968289,4073.8027780410953,13710457.0
2e-06,3.8e-06,2.5999999999999997e-06,6.799999999999999e-06,13,0.20675412247120695,6025595.860743467,869633.8
6e-06,9e-06,6.799999999999999e-06,8.8e-06,19,2291.2290608612875,2884.031503126585,16085375.0
4.9999999999999996e-06,2.4e-06,4.8e-06,1.6e-06,7,40.04281350347349,158489.31924610934,4543150.0
8.4e-06,3.3999999999999996e-06,3.3999999999999996e-06,1.4e-06,17,18.569988671750245,346736.85045252676,4642473.5
4.2e-06,8e-06,5.4e-06,8.599999999999999e-06,3,2120.791323813914,2630.267991895363,12780397.0
5.7999999999999995e-06,5.6e-06,2e-06,4.2e-06,12,0.2962004196666746,13803842.64602858,2805082.5
6.5999999999999995e-06,4.4e-06,5.6e-06,7.3999999999999995e-06,16,2192.9372062318344,3019.951720401994,13380489.0
7e-06,7e-06,7.6e-06,4.9999999999999996e-06,15,1607.3107133969722,4466.835921509595,15077303.0
2.4e-06,3.3999999999999996e-06,5.6e-06,3e-06,10,763.8837363493992,5248.0746024976825,9325216.0
2.2e-06,5.7999999999999995e-06,7.6e-06,5.6e-06,17,1637.4239924319024,2511.8864315095625,11343663.0
2e-07,9e-06,9.8e-06,9.8e-06,9,1803.547591615756,501.1872336272698,3457011.2
1.4e-06,7e-06,6.4e-06,1.2e-06,14,22.86489875585741,204173.79446695026,1966341.0
1.8e-06,2.5999999999999997e-06,8.8e-06,6e-06,19,1834.2347666925139,1819.7008586099716,8271611.0
4e-07,6.5999999999999995e-06,4.6e-06,6.799999999999999e-06,8,1588.3610630383582,851.1380382023717,4399626.0
3.2e-06,7.8e-06,8e-06,4.9999999999999996e-06,8,1489.2312344482657,3467.36850452529,12681894.0
9.2e-06,1.4e-06,5.7999999999999995e-06,7e-06,9,1592.4200860061594,3981.0717055349414,9268217.0
6.799999999999999e-06,1.6e-06,3.2e-06,2.5999999999999997e-06,19,169.79766984998042,8317.637711026638,8915718.0
7.8e-06,6e-06,9.6e-06,2.4e-06,6,337.2249714433874,21877.61623949532,10355414.0
5.6e-06,4e-07,1e-06,7.8e-06,18,0.0841240536187384,79432823.47242649,4211696.0
1.6e-06,8.8e-06,5.6e-06,2e-06,4,119.51157767998463,34673.68504525281,5817463.5
9e-06,3.6e-06,7e-06,8e-06,14,2477.6752413368636,3019.951720401994,12939067.0
9.2e-06,9e-06,5.6e-06,4.2e-06,9,1299.0390004821984,5888.43655355584,14892509.0
7.6e-06,5.6e-06,3.8e-06,6.799999999999999e-06,10,81.72920611167632,3090.2954325135674,13663610.0
2.4e-06,4.4e-06,7.3999999999999995e-06,7.3999999999999995e-06,15,2127.3810279738545,1949.8445997580325,10676968.0
4.8e-06,2.4e-06,3.2e-06,1.8e-06,1,167.57479762317672,33884.41561391991,4871308.5
3.3999999999999996e-06,8e-06,3.6e-06,6e-06,13,160.55959611232194,2691.5348039268965,13583883.0
8.599999999999999e-06,4.4e-06,6.5999999999999995e-06,3e-06,3,914.8675346442733,8128.305161640922,9112775.0
2.2e-06,4.2e-06,5.4e-06,1.8e-06,14,35.21277075690355,128824.95516931183,7436486.0
8e-06,3e-06,4.2e-06,8.599999999999999e-06,5,1800.3203764773784,2398.832919019474,11596551.0
7e-06,9.8e-06,9.6e-06,3.3999999999999996e-06,15,991.0773193552599,7413.102413009111,15804886.0
1.2e-06,9.2e-06,7e-06,2.5999999999999997e-06,6,428.4355528547894,7079.457843841318,8151191.0
6e-06,3e-06,3.3999999999999996e-06,1e-06,13,11.327025427172263,575439.9373371484,4753103.0
6.2e-06,3.6e-06,9.4e-06,4.2e-06,19,1445.6455962002383,4570.881896148713,12506951.0
6.4e-06,9.8e-06,2.5999999999999997e-06,9.8e-06,5,0.26122515552371994,21379620.8950219,3530137.5
9e-06,4.6e-06,1.6e-06,4.6e-06,13,0.22166034483456276,24547089.15684982,5907935.5
5.7999999999999995e-06,7.8e-06,6e-06,8.2e-06,3,2221.127612339118,3019.951720401994,13180394.0
2.5999999999999997e-06,3.6e-06,8.8e-06,2e-06,9,79.43411846176635,58884.36553555826,7598984.0
3.2e-06,2e-07,1.8e-06,3e-06,13,144.71037825928485,12302.687708123707,3770636.5
7e-06,9.6e-06,3.6e-06,5.7999999999999995e-06,15,0.2063370818244017,15488166.18912451,2850078.5
5.199999999999999e-06,3.8e-06,4.6e-06,7.6e-06,14,2016.2927700661294,2630.267991895363,12198227.0
1.8e-06,5.7999999999999995e-06,7.2e-06,4.2e-06,11,1203.5743097441452,3090.2954325135674,10114387.0
9.4e-06,2.2e-06,5.7999999999999995e-06,5.4e-06,9,1806.1698650579708,3890.451449942776,10835881.0
5.199999999999999e-06,3.3999999999999996e-06,3.3999999999999996e-06,1.4e-06,17,19.157188380026934,323593.65692962374,4549605.0
8.599999999999999e-06,7.2e-06,5.199999999999999e-06,5.7999999999999995e-06,12,1714.5789088527952,4073.8027780410953,15103022.0
4e-06,4e-07,4.4e-06,1.2e-06,15,2.9011890110797967,1412537.5446227319,3059017.8
6.5999999999999995e-06,9.6e-06,4.9999999999999996e-06,5.7999999999999995e-06,8,1569.4108737743147,3890.451449942776,14764702.0
6e-07,9.8e-06,3.3999999999999996e-06,8e-06,3,1414.3184870118896,1258.9254117941596,6037787.5
9.8e-06,7.6e-06,8.599999999999999e-06,2e-06,7,61.08806846133588,125892.54117941519,9309010.0
8e-06,3e-06,6.2e-06,6.799999999999999e-06,14,2194.620127572074,3162.277660168356,12036493.0
6e-07,1.8e-06,5.4e-06,7.2e-06,8,1756.8826775016819,912.0108393559046,4505678.0
1e-06,7e-06,1e-06,7.2e-06,12,0.12720628211616622,50118723.362726204,84280.13
7.3999999999999995e-06,2.5999999999999997e-06,9.2e-06,9.4e-06,16,2786.842119129479,2398.832919019474,11378088.0
4.2e-06,3e-06,2.2e-06,9.2e-06,3,0.5890906450918981,5623413.251903389,2999068.5
8.599999999999999e-06,9e-06,4e-06,7.2e-06,6,208.0244365132522,2187.761623949538,14274686.0
1.2e-06,8.2e-06,6.799999999999999e-06,2e-06,7,100.14634377567832,33113.11214825878,6711789.5
1.2e-06,9.2e-06,8e-06,4.8e-06,15,1236.2103254769636,2398.832919019474,9661729.0
8.8e-06,5.199999999999999e-06,4e-07,4.6e-06,17,0.14318977636273295,43651583.22401571,6636330.5
6e-07,7.8e-06,2.2e-06,6e-07,12,16.376463298694798,257039.5782768829,455876.22
5.199999999999999e-06,2.2e-06,6.5999999999999995e-06,6.5999999999999995e-06,11,2070.7245440803645,2691.5348039268965,10069123.0
1.8e-06,6.4e-06,5.7999999999999995e-06,3.8e-06,1,1168.146067377679,3388.441561392,5654314.5
8.4e-06,2.8e-06,7e-06,9.6e-06,15,2790.1999353324377,2511.8864315095625,11849591.0
5.7999999999999995e-06,3e-06,1e-06,2e-06,7,2.2058006510849735,1659586.9074375338,5804690.0
9.2e-06,5.7999999999999995e-06,3.6e-06,1.8e-06,13,13.528743748068326,199526.23149688536,9066290.0
7.6e-06,2e-07,2.8e-06,4e-07,17,1.9868683503378142,2754228.703338119,10653389.0
2.5999999999999997e-06,2.4e-06,8e-06,9.2e-06,16,2556.0638403408475,1584.8931924611031,8974801.0
4.2e-06,5.7999999999999995e-06,8.8e-06,6.2e-06,18,1909.927828389982,3019.951720401994,13547488.0
6.4e-06,9e-06,2e-06,5.199999999999999e-06,14,0.17334195137907202,33113112.148258444,2564159.2
8.4e-06,6.5999999999999995e-06,3.2e-06,9.4e-06,5,0.3197515278876695,14791083.881681785,5649646.0
4.2e-06,5.199999999999999e-06,4e-06,1.6e-06,19,20.671511010804082,275422.8703338129,7608025.5
1.4e-06,6e-06,3e-06,6.799999999999999e-06,1,204.93769284368105,4897.7881936844215,7879384.5
1.4e-06,3e-06,1.6e-06,1.8e-06,3,16.542619854991916,245470.89156849973,977728.4
6e-06,8e-06,9.2e-06,7.3999999999999995e-06,15,2150.097968789635,3162.277660168356,15334014.0
8e-07,7.6e-06,1.4e-06,6.5999999999999995e-06,5,0.4399095138600633,7943282.347242667,176523.38
4.2e-06,5.199999999999999e-06,1.6e-06,8.2e-06,13,0.10286224166980387,63095734.44801801,1580011.9
3.2e-06,1.8e-06,9.4e-06,7e-06,14,1977.8384041592726,2187.761623949538,8533052.0
4.6e-06,1.6e-06,8e-07,7.6e-06,7,0.2156694405910818,28183829.31264398,4685092.5
9e-06,9.4e-06,4.2e-06,1e-06,12,25.843045115238706,269153.4803926879,7046668.5
4e-07,9e-06,5.4e-06,7.3999999999999995e-06,5,1644.1233259105818,851.1380382023717,4545306.0
5.6e-06,4e-06,9e-06,5.199999999999999e-06,11,1762.4188312062133,3630.7805477009856,12208977.0
9.4e-06,4.6e-06,9.2e-06,6e-06,15,2016.0192134901263,3890.451449942776,14011177.0
9e-06,2.8e-06,5.4e-06,1e-06,13,9.064356051021594,758577.575029172,8075276.5
2.5999999999999997e-06,4.2e-06,3.8e-06,9.6e-06,1,1598.4632588244576,1819.7008586099716,9533863.0
1.4e-06,8.8e-06,9e-06,2.8e-06,9,545.0418879726587,6025.595860743527,9466284.0
1.4e-06,2.2e-06,2.2e-06,1.8e-06,10,15.964019139609348,117489.75549395154,5097375.0
6.799999999999999e-06,1.8e-06,6.4e-06,7.3999999999999995e-06,9,2119.963564453006,2884.031503126585,9747571.0
8.2e-06,5.199999999999999e-06,3.2e-06,4e-06,18,0.2638383627522761,8912509.381337289,3295315.2
9.6e-06,1e-06,6.799999999999999e-06,3.6e-06,4,409.3037436419941,14125.375446227416,7315936.5
3e-06,2e-07,7.2e-06,7.8e-06,1,310.8114437221332,7244.359600749838,3002734.2
7.3999999999999995e-06,1.2e-06,7.8e-06,3.6e-06,16,623.7809939981756,8912.509381337379,8184659.5
4.8e-06,5.6e-06,6.799999999999999e-06,7.6e-06,15,2200.5697689119615,2754.2287033381467,13594175.0
4e-06,7.3999999999999995e-06,6.2e-06,6e-07,13,9.36653027217426,645654.2290346457,2571925.0
